ID	TARGET	TEXT
127	IphoneSE	【苹果iPhone SE明天上市，早前预定订单开始发货】iPhone SE明天将正式发售，如果你是在3月24日第一时间预订iPhone SE的话，那么明天你就可能收到该机，因为据不少网友反映，自己早前预定的订单其状态已经变为发货……详情点击：http://t.cn/RqwMCsM
128	IphoneSE	【调查:半数网友称要买3288元苹果iPhone SE】有近15万网友直接参与投票可见iPhone SE的人气之高。这其中，有37.1%网友认为iPhone SE的性能很强劲，且也偏爱小屏手机，所以肯定会去买；另外，还有13.8%网友认为这次iPhone SE的行货定价相对合理，会考虑购买。还有34.5%网友则表示静候iPhone 7的发布。
129	IphoneSE	【媲美iPhone6s？iPhone SE颇受中国和印度用户欢迎】iPhone SE并非苹果公司的旗舰智能手机，因此这款产品的发布也显得比较低调。但据最新数据显示，这款4英寸iPhone吸引了很多中国和印度用户，而对苹果公司来说这是两个最有前途的新兴市场。……详情点击：http://t.cn/Rqw0lC8
130	IphoneSE	无老师跟你们SUO！苹果“新一代”手机iPhone SE特别棒！外观与iPhone 5s一样，性能与iPhone 6s一样。搭载A9处理器，1200万像素摄像头，双色温闪光灯，录制4K视频。支持Apple pay，到美国也能用，16G售价，仅仅需要399美元，国行16G售价3288元............恰好是2次托福考试费！好了，转发吧。
131	IphoneSE	继iPhone SE被大面积吐槽大黄屏问题后，不少用户又反映，iPhone SE电源键和音量键松松垮垮，客服人员只给出了“等待三个工作日回复”说法。最初有人说iPhone SE是“4英寸的iPhone 6s”，现在看来并不准确。至少品控和做工方面，就要差了iPhone 6s一个等级。
132	IphoneSE	日前，iPhone销量陷入持续下滑的境况之中，其第一季度销量较上季度狂跌43.8%。很显然，3月底上市的iPhone SE也无法逆转这一趋势。
133	IphoneSE	【《财富》：iPhone SE将令苹果失望】《财富》网站报道称，Consumer Intelligence Research Partners(CIRP)本周发布研究报告估计，在上市第一年，iPhone SE在美国预计将卖出400万到600万部。他们还补充说，现在使用着更大iPhone的用户“降级”到iPhone SE的可能性是几乎不存在的。http://t.cn/Rqv0IpT
134	IphoneSE	最近折腾的真的是要累死了！还好下周只上很少的班！今天给爸爸买了个iphone se，不知道他看到会不会很开心，很开心的话会不会给我打个五倍的货款，这样今年再也不用上班啦！哈哈哈哈哈想想就美
135	IphoneSE	【惊呆：苹果iPhone SE欧洲售价超国行】苹果4英寸屏iPhone SE已正式发布，这也是目前售价最低的iPhone产品，该机国行售价为3288元（16GB）/4088元（64GB），如果你觉得认为这就是最贵的了话，那么欧洲的售价就更让人震惊了……详情点击：http://t.cn/RGkVO9K
136	IphoneSE	手贱，买了个小屏幕苹果 iphone SE 玫瑰金，等收货～呼啦啦
137	IphoneSE	库克今年是真遇到麻烦了，iPhone 6S销量下滑，iPhone SE没有预料中的火爆。看来想要改变这种不利http://t.cn/RqXNVAD
138	IphoneSE	【硬度略逊于6s iPhone SE 72公斤就压弯】iPhone SE自发布以来频频爆出小问题，如黄屏、摄像头金进灰、边缘触控不灵敏等。近日又有外媒机构测试了iPhone SE的硬度，在经过一系列测试后发现其耐用度可能不如4.7英寸的iPhone 6s和5.5英寸的iPhone 6s Plus。等等！72公斤就压弯的意思是……胖一点，一屁
139	IphoneSE	为什么美国iPad Air2和iPhone se均为399美元起售。而中国则是Air2888、se3288起售呢！！！@Apple @王自如ZEALER
140	IphoneSE	Iphone SE, no? Or wait for ip7? 講左半年tho
141	IphoneSE	你纠结吗?安兔兔显示iPhone SE有两种A9芯：有人纠结、也有人不纠结，但似乎偏爱“台湾制造”的用户多一些。http://t.cn/RqAtP9B
142	IphoneSE	【“前辈”帮大忙，苹果iPhone SE成本约为160美元】市场调研机构IHS iSuppli对iPhone SE进行了拆解，并计算出该机的16GB版成本价约为160美元，而64GB版本的则为170美元，主要原因是闪存芯片成本更贵一些。……详情点击：http://t.cn/RqUfe4M
143	IphoneSE	投资机构看好iPhone SE: 今年可卖1500万部你们怎么看？
144	IphoneSE	没有智云，用狗pro手抖得不行啊！！！ @-梁颖婷- @MuiLamLam @Angel-SUFR 求中！《值不值得买》第六十五期：眼观过去，心系未来——iPhone SE到底值不值得买 UP主: 菲格传播 #哔哩哔哩动画# 《值不值得买》第六十五期：眼观过去，心系未来——iPhone SE到底值不值得买 |《值不值得...
145	IphoneSE	重点是外观相同不好装，第二是4寸屏幕有别人4.5寸的机身，苹果真该学习怎么提高屏占比了。如果SE4寸比5S小很多估计会卖得比较好。//【小屏iPhone SE销量差:中国居然是最惨的?】
146	IphoneSE	【苹果iPhone SE跑分狂飙13万：内存确认2GB】跑分软件安兔兔正式放出了iPhone SE的跑分信息，虽然这款手机身材娇小，但是性能方面却是相当恐怖，64GB版本iPhone SE在安兔兔上跑出了13.4万分的成绩，直逼三星S7、小米5等一众安卓旗舰。值得一提的是iPhone SE的内存也证实是2GB。
147	IphoneSE	【苹果iPhone SE又陷黄屏门：比iPhone5s还黄】众所周知，国行版苹果iPhone SE已在昨日正式上市，许多预订用户都在第一时间拿到了真机。然而欣喜之余，不少用户发现，iPhone SE存在黄屏问题……详情点击：http://t.cn/Rq22Pyo
148	IphoneSE	在刚刚结束的#苹果发布会#上发布的“全新”iPhone SE 今天起正式在苹果官网预售，并在3月31日起于店内销售。16GB和64GB版本在中国大陆售价分别为3288、4088元，你会买买买吗？
149	IphoneSE	找室友去吃火锅，他说要攒钱买iPhone SE 不去了。问他怎么攒钱，是不是有兼职可以介绍给我。“PSV和游戏带卖了1200，” / “然后呢？” / “然后我爸给我打了3500。” / 。。。
150	IphoneSE	iPhone SE都能加价 苹果还是有本事的…
151	IphoneSE	【苹果太良心！iPhone SE成本价格首曝光】加拿大皇家银行分析师Amit Daryanani已经对iPhone SE物料成本(16GB版本)进行了核算，其成本价格居然在260美元左右，这多少有点出乎意料。相比260美元的成本价来说，Amit Daryanani认为苹果给出的16GB 399美元价格(国行售价3288元)，还是非常良心和厚道的。
152	IphoneSE	【iPhoneSE出货量公布：有两个地方卖的最好】日前市场调查机构Localytics公布了苹果最新4英寸iPhone SE在不同国家的销售情况。处会议了得是，iPhone SE在英国和法国等欧洲市场表现最好
153	IphoneSE	除了iPhone SE，苹果还发啥了？ |苹果发布会...
154	IphoneSE	有报道称，不少用户在苹果技术支持社区里反映，iPhone SE电源键和音量键松松垮垮。
155	IphoneSE	把 #iPhone SE# 冻成冰再从三十米高空摔下 它还能正常工作吗 |把 iPhone ...
156	IphoneSE	【苹果发布会推出环保机器人Liam：打造科技新理念】在今日凌晨的苹果发布会上，除了两大新品iPhone SE和9.7寸的iPad Pro之外，还推出一款环保机器人Liam，Liam会自动扫描旧iPhone部件并进行分类，一些完好的零部件能用来组装苹果官方的翻新机里，屏幕还可以再生制成太阳能电池板。http://t.cn/RGkJhB5
157	IphoneSE	在劫难逃 : iPhone SE掰弯测试终于还是来了：iPhone SE 的防水能力可能可以媲美 iPhone 6s，但机身强度还是 iPhone 5s 的水平。http://t.cn/Rq2CXLD
158	IphoneSE	【苹果发布iPhone SE 小脸又来了！】苹果今晨发布iPhone SE，外型沿用5s，性能基本能够达到iPhone 6s的水准。将于3月31日正式开始销售，首发地区包含中国大陆。16GB和64GB国行售价分别为3288元和4088元。同时，iOS 9.3如期而至↓↓ 5s的手机壳可以找出来用？你的肾还好嘛
159	IphoneSE	我的16GiPhone 4 从11年用到现在，用不了4g网络、因没升级系统一直用iOS6所以下载不了一些新的app、容易卡等等都忍过来了，但最近用的聊天软件kakao talk却让我升级最新版本，不升级就不能使用，以此逼我不得不换手机了。喜欢小屏幕的我，买iPhone SE 还是等iPhone 7？
160	IphoneSE	刚看了下 iPhone SE，官网发货还要等2-3周，港行报价和国行没差......不是都说没需求吗？
161	IphoneSE	【取舍之间，iPhone SE / iPhone 6s /5s详细评测】iPhone SE在硬件上非常容易概括：iPhone 5s 的外壳里面塞下 iPhone 6s 的性能和拍照部分。但采用旧部件的屏幕/指纹/信号部分和现代机型比有差距吗？它值得买吗？http://t.cn/Rq6wdGC
162	IphoneSE	苹果正式发布iPhone_SE_售价399美元起，你准备换手机了么|秒拍视频（使用#秒拍#录制）
163	IphoneSE	【iPhone SE经典重现，你希望微软Win10能复刻哪些Lumia手机？】苹果2016春季新品发布会最受值得讨论的便是iPhone SE，一款有着iPhone6s芯又有iPhone5s的身的小屏手机。如果说iPhone SE是经典重现，那么微软Lumia手机有哪些值得复刻成Win10手机的呢？……详情点击：http://t.cn/RqvinZ9
164	IphoneSE	【樯橹灰飞烟灭 iPhone SE是怎样变成渣渣的】我的天哪真的太重口了！我头晕！最主要的是！我好心疼钱啊！！！http://t.cn/RqGZcw3
165	IphoneSE	假如iPhone SE 64G降价到32XX，你有没有兴趣
166	IphoneSE	刚出好贵啊 好的谢谢你的解答，我再想想
167	IphoneSE	你能区分iPhone 5/SE吗?路人蒙圈机智回答：采访者拿着两台 iPhone 5 给路人做对比，并谎称它们分别是 iPhone 5 和 iPhone SE，机智的路人还真能看出区别来。http://t.cn/RGs66Cp
168	IphoneSE	最新款iphone SE ！！！16g粉3310、16g金3300、16g白3310、64g粉4020、64g金4080、64g白4220、64g灰4150。
169	IphoneSE	别想这么多：iPhone SE的重点可能是“季节”：也就是在淡季冲一波业绩，你觉得有没有道理？http://t.cn/RqvNlUI
170	IphoneSE	【要依靠中国？外媒称iPhone SE难激起美国人购买欲】外媒消息，根据市场调查机构CIRP公布的一份报告数据，2016年苹果iPhone SE在美国地区的出货量可能只有几百万部，因为当地的消费者对这款4英寸新iPhone并没有多少兴趣。……详情点击：http://t.cn/Rqv5o9C
171	IphoneSE	看完苹果发布会，iPhone SE 相当乏味，但我会买，来解决每天几次担心手机滑落的烦恼。整场最大亮点是这个拆解 iPhone 的机器人 Liam，螺丝被拆出来吸进导管再快乐地掉进螺丝的海洋……实在太酷了！ |苹果 Liam ...
172	IphoneSE	国行iPhoneSE又陷"黄屏门" 网友:比5s还要黄,从网友晒出的图片来看，iPhone SE屏幕部分区域明显发黄，尤其是屏幕的四边。iOS9.3中加入了NightShift护眼模式，通过调节蓝光透过比例达到护眼的目的，直观效果就是屏幕颜色变黄。但是，网友反映，在没开启护眼模式时，屏幕仍旧是黄色的http://t.cn/RqLcIXS
173	IphoneSE	【薄利多销？小苹果能创造奇迹吗】这是苹果最快一次发布会，整个发布会仅一个小时。重头戏，iPhone SE，4英寸屏幕，中国首发，3k+的价格。“小”不一定能够吸引人，“价格够贱”反而能够打动一批喜欢却觉得iPhone贵的人。你 #喜欢小苹果吗# ？我发起了一个投票 【喜欢小苹果吗】http://t.cn/RGkpfGF。
174	IphoneSE	【经典复刻：苹果iPhone SE国行版开箱实拍图集】苹果今天在中国举办小型新品说明会，对即将上市的iPhone SE、iPad Pro 9.7、新款Apple Watch等进行了更为详尽的介绍。作为受邀媒体之一，@IT之家 也在会后拿到了iPhone SE深空灰国行版，下面马上来看看开箱实拍图集……详情点击：http://t.cn/RqzU55n
175	IphoneSE	你认为明年苹果公司会如何处理iPhone SE？：虽然降价销售能够刺激销量，但是这会影响到平均销售价格、盈利空间，而且有可能削弱品牌价值。http://t.cn/RqGKwwS
176	IphoneSE	看到了广告、看到了冠希哥在用iphone se 看到了乐2里面的陈冠希、
177	IphoneSE	宣传许久的苹果廉价机iPhone SE终于上市了，不过在中国今天的情况看来，丝毫见不到其热销的迹象，甚至可以用惨淡来形容。 在各个iPhone销售门店和三大运营商的门店都可以看到购买iPhone SE的用户寥寥无几，... |iPhone SE...
178	IphoneSE	我朋友想买，结果各大网站没货，实体店都只有玫瑰金一个颜色。还买了P啊//【小屏iPhone SE销量差:中国居然是最惨的?】
179	IphoneSE	屏严重吗，可以的话就卖了6plus换se了，小屏，你好
180	IphoneSE	摸了下我的SE，没觉得松松垮垮啊
181	IphoneSE	拿着换了三次货的黄屏se，想说爱你不容易
182	IphoneSE	【苹果iPhone SE/9.7英寸iPad Pro明日正式首发上市】3月30日消息，苹果春季新品iPhone SE、9.7英寸iPad Pro、新款Apple Watch将于明日正式上市，感兴趣的用户可以前往苹果官方在线商城下单预订，之前有在苹果官方在线商城预定的订单明日起正式发货。……详情点击：http://t.cn/RqZ1X2v
183	IphoneSE	【今晨看商界3.22 金融新政力挺养老服务 】人民银行、民政部、银监会、证监会、保监会日前联合印发了《关于金融支持养老服务业加快发展的指导意见》。李克强：不会通过人民币贬值刺激出口，2016苹果春季新品发布会 4英寸iPhone SE亮相。更多消息，请关注看商界APP http://t.cn/RGkLYu3
