ID	TARGET	TEXT	STANCE
104	春节放鞭炮	@南京零距离 @交通台大聪 @金陵晚报 @乐活南京 @孟非 @平安南京 @无味茶楼 过春节放鞭炮是中国五千年文化的一部分没错，但是在这种空气条件下还要必须放吗？我们不仅要问要风俗还是要环境  有关部门是不是要引起重视呢！ 最后祝大家新年快乐！ 我在:|石羊路	AGAINST
105	春节放鞭炮	@嘉善环保 @嘉善在线 @嘉善微博 @嘉善老顾 @浙江环保 保护环境人人有责，为了有一个空气清新、蓝天白云天空，为了大家的身体健康，倡议大家春节期间尽量少放或者不放鞭炮烟花。希望大家支持我的倡议！	AGAINST
106	春节放鞭炮	不是说好了春节不放鞭炮了吗？这是谁带的头？这么不讲究呢？	AGAINST
107	春节放鞭炮	年年春节放鞭炮，yeah	FAVOR
108	春节放鞭炮	@乐活南京 谢谢小编帮我拍照，和偶像零距离接触提问很幸福！期待老崔能够把他的春节不放鞭炮，只唱通宵摇滚活动做起来。@聚南京	AGAINST
109	春节放鞭炮	我们家春节传统是年三十吃团圆饭，看着春节联欢晚会迎接零点的到来煮饺子放鞭炮。以前都是爸爸妈妈给我红包，现在长大了，是我给爸妈感谢爱我的人们，我爱你们！祝大家新春快乐！	FAVOR
110	春节放鞭炮	对，然后再把春节取消，过年不放鞭炮还有什么意思…//@用户5408465482:全国都应禁止生产，燃放鞭//【高速运鞭炮车起火爆炸】 http://t.cn/Rzl2JMk	FAVOR
111	春节放鞭炮	春节到底放不放鞭炮，单从环境保护方面来说肯定是不放才好，但必竞燃放鞭炮才觉得过年才有年味。尤其对于娱乐设施相对薄弱的农村，放鞭炮才能取乐，更像征着来年的吉祥。不能强制取缔，政府要做的是环保理念扩大宣传和农村娱乐设施的加大投入。 我在:|新石南路	FAVOR
112	春节放鞭炮	#今年过节不放鞭#新浪河南南阳携手南阳市环保局城管局倡导文明过新年，节俭过春节，拒绝过节放鞭炮，为生态南阳大美南阳活力南阳身体力行@南阳城管局 @南阳新鑫传媒 @头条新闻 @警察小张 @21世纪经济报道 @黄健翔 @经济观察报 @南阳法治频道	AGAINST
113	春节放鞭炮	#城市关注#【南昌倡议春节期间党员干部带头不放烟花爆竹】放鞭炮的污染到底有多严重？1月27日，南昌市环保部门通过一个实验揭开了答案。结果显示，爆竹燃放后的几分钟内，空中总悬浮物TSP数值瞬间变成15倍，可吸入颗粒物PM10也放大了10倍，大量污染物几分钟内才完全散尽。http://t.cn/8FM27ps	AGAINST
114	春节放鞭炮	搞神马飞机 如果的春节不放鞭炮不热闹团圆 那 Happy Spring Festival 与Merry Christmas 有何区别？到底还弘不弘扬中华文化了。。 如果的婚礼不宴请宾客热闹热闹 那如何体现中国特色社会主义的成果？#自拍是种病# 真搞不懂。。	FAVOR
115	春节放鞭炮	放鞭炮贺新春，在我国有两千多年历史。春节放鞭炮，作为我国人民欢度春节的习俗，历史悠久，可以给节日增添欢乐的气氛，通过今天手工课，让孩子认识鞭炮并亲手制作，同时加深对节日的理解。	FAVOR
116	春节放鞭炮	@StephonMarbury @veggieg @枯笔飞白 大家一起提倡环保，从春节不放鞭炮做起	AGAINST
117	春节放鞭炮	#喵星人日记# 春节放鞭炮什么的，愚蠢的人类不作死会死啊……把耳朵包起来- -喵呜~	AGAINST
118	春节放鞭炮	#为了健康，我已经2年没放鞭炮了。今年春节仍然不放鞭炮。希望大家都不放鞭炮，共同营造美丽、优越的生活环境。	AGAINST
119	春节放鞭炮	Tiffany的古董餐具到了[愉快]15头。足足拆了一个钟头。摞起来这么一大堆。[憨笑]明天用这套餐具招待来家里一起过春节的朋友们！！现在过春节没了以前那大家庭的热闹劲儿了，都是二、三口之家安安静静过，而且怕污染空气也不放鞭炮了。。所以我们决定几个小家家组合成一个大家家过年[愉快][愉快] 哈哈	AGAINST
120	春节放鞭炮	#大连微闻联播#【中学生冒雪发倡议：春节不放鞭】2月3日是农历小年，当大多数人与亲朋团聚之时，本市多名初高中生走出家门进行环保宣传，呼吁市民在春节期间少放甚至不放鞭炮。今日9：00～10：00，初中生们还将再次来到大商步行街进行环保宣传，期待你的参与。更多内容见下图或http://t.cn/zY5hyXx	AGAINST
121	春节放鞭炮	政府就是个傻逼，自以为是。春节不放鞭炮，那还叫中国的春节吗，还有个逼脸说空气污染怎么怎么样，。长春这个节气跟放鞭炮有个毛关系。自己都把自己的...//【长春四环内禁燃烟花爆竹效果明显 除夕空气质量为良】 http://t.cn/RwXJjIr	FAVOR
122	春节放鞭炮	[倡议]为了环保，今年春节不放鞭炮！能做到的请转！@风神_xs	AGAINST
123	春节放鞭炮	小时候,对过年很期待,可以放鞭炮、穿新衣、收红包；读大学了,对春节还是很期待,可以和朋友们喝喝酒、打打牌、唱唱歌；工作了,依然很期待春节,因为这是唯一可回家的机会,可以和父母呆在一起,说说笑笑,谈谈工作,聊聊家常。春节,这个传统的节日已超越了它原本的意义,它承载着无数漂泊游子的心愿和梦想!	FAVOR
124	春节放鞭炮	#除夕夜# 果断转发！ “我要蓝天！我不放鞭炮！” 我承诺！今年春节不燃放烟花爆竹！并通过微信、短信、微博、QQ等渠道建议我的亲友圈都不燃放，并共同转发此信息！ 降低污染，减少雾霾。环保人人有责，环保从我做起！一切为了孩子	AGAINST
125	春节放鞭炮	#马年春节不放鞭炮#我倡仪昆山人民马年春节不放鞭炮，还我大昆山干净的天空，从我做起！@昆山日报 @昆山电视台--新闻夜报	AGAINST
126	春节放鞭炮	#中华春节情#小艾家的新年每年都差不多~但是每年都必须的就是吃饺子！穿新衣！放鞭炮！今年要为环境做贡献！鞭炮就不放了！给蛋蛋买了新衣~我包了饺子哦！@中华品牌汽车	AGAINST
127	春节放鞭炮	国人的性格决定了在采访过程中是很难得到答案的，如果问我春节期间还会放鞭炮吗，我会说不放了，然后还会去买一千的鞭炮放！当初的城市规划鼠目寸光，如今放弃传统作为补救，不觉得可悲吗，对公民任何一种限制都是剥夺人权的行为，前面的人排了十年的尾气，后面的我们摇号增税限行替你们惩罚！	FAVOR
128	春节放鞭炮	#今年不放鞭炮，还我一片蓝天# 鉴于北京乃至各地近期严重雾霾天气，为获得一个良好的生活和工作环境，保持健康。在今年春节前夕，我们倡议发起抵制燃放烟花爆竹的环境保护行动——今年不放鞭炮，还我一片蓝天。希望将此消息转发给同事或朋友，一起行动，从自己不燃放烟花做起，十万人转发签名行动！	AGAINST
129	春节放鞭炮	强烈支持春节放鞭炮！不然哪还有年味？	FAVOR
130	春节放鞭炮	#过年不放鞭# ：春节放鞭炮一直是人们挥之不去的情结，而专家指出，每消耗1吨爆竹，会产生300公斤以上灰霾。放鞭炮存在安全隐患，而雾霾危害更大。减少空气污染，还大家一片蓝天。@晋江公安 @杨保廷的微博 @风雨与你同行 @陈埭江头警务室	AGAINST
131	春节放鞭炮	我觉得放鞭炮是习俗，春节放鞭炮是情有可原的（虽然是挺扰民的但也是图个热闹），一时半会不可能完全禁止得了。为什么不能在减少鞭炮的同时提倡放完自己扫干净？有孩子的还可以让小孩子来扫（对小孩子也有好处）。这样不就能两全其美了。	FAVOR
132	春节放鞭炮	很开心与弟娃儿过春节放鞭炮烧烤吃零食看春晚	FAVOR
133	春节放鞭炮	新的一年，桂林乐满地以“乐活迎春”为主题，诚邀各地朋友相约乐满地，在无数婀娜多姿、丰盈娇艳的山茶花陪伴下，欢度难忘时光。春节期间（初一至初七），乐满地还将举行放鞭炮、迎春歌舞秀、舞狮子、撒红包、财神送金等传统活动，让大家在热闹喜庆氛围中感受浓浓年味，享受美好大吉的新年假期。	FAVOR
134	春节放鞭炮	#宝龙分享#【春节放鞭炮】你们会在新年放鞭炮吗？放鞭炮有不少危害①烟花爆竹燃烧会释放大量有害物质，可刺激人眼鼻喉肺 ②形成城市烟雾，去年除夕，北京PM2.5浓度一度破千！③有爆炸危险 ④放炮噪音大会造成人听力受损 ⑤去年春节仅北京就产生5000多吨爆竹垃圾。春节请大家不放或少放烟花！	AGAINST
135	春节放鞭炮	春节啊，你匆匆地来，又匆匆地去！小孩子盼着放鞭炮，穿新衣，一年又一年，快快长大，高兴得不亦乐乎！中学生盼着考上好的大学，大学生盼着早日走向社会，农民工盼着早日回家团聚……人到中年，对过年不知道是盼还是怕？盼的是传统节日，欢天喜地；怕的是又老一岁啊！	NONE
136	春节放鞭炮	#媒体私信订阅#【今年过年不放鞭炮，咋样？】由网友发起的“抵制雾霾从我做起，今年春节不放鞭炮，我签名我参与”活动，得到众多两会代表支持，“应该，过年不一定非要放鞭炮才有年味啊。” 尤其在楼道里放炮，不仅带来噪... @河南日报 |今年过年不...	AGAINST
137	春节放鞭炮	@王思聪 @环保工人 @春节放鞭炮 希望大家都能看看 不指望能有多少人听从 但是 知道环保工人不容易也是好的。	AGAINST
138	春节放鞭炮	少年时，春节放鞭炮是一种娱乐；工作后，亲人渐渐老去，它是文化习俗的传承，包含了某种信仰、一丝希望；及至人到中年，亲皆不在，它深入我心，成为一种习惯，更多几分思念；今年，我没买高升，只放了2000响的小鞭炮，哎......[挖鼻屎][打哈气]	FAVOR
139	春节放鞭炮	我觉着过春节不放鞭炮好没有意思，说雾霾大所以不放鞭炮了，国家想一出是一出你们怎么看？@倔强的小狗飞 @布朗羊愛香香 @蘑菇蘑菇是小蘑菇 @疯狂的小键盘V @catmimi_40484 @康小兔er @Tu图再也不想吃火锅 @罗罗诺亚_大肥	FAVOR
140	春节放鞭炮	据说朋友圈都转疯了的有关春节放鞭炮的完整版以及解决方案@范冰冰	NONE
141	春节放鞭炮	【儿童燃放爆竹注意事项】春节将至，热闹的气氛总是少不了那些传统的习俗，其中也包括最让人喜欢又担心，每年都会听到不好消息的放鞭炮。因为放鞭炮伤人的事件年年都有发生，其中就包括很多孩子。看到这些，提醒家长朋友，要让孩子在放鞭炮的同时，注意安全，保证孩子们人身安全的前提下去做。	NONE
142	春节放鞭炮	时空精彩提前看：1：新春走基层：离家的行李2：四辆客车 超员被查处3：春节放鞭炮 炸伤不少人4：武警雪地演练 要能打仗打胜仗5：浴池里洗澡 钱被人盗走 6：非法处置液化气 俩经销商被拘留7：冒用他人身份证 一小伙被拘7天8：四川女孩 20年前失踪！更多精彩内容敬请关注今晚播出的药都时空！	NONE
143	春节放鞭炮	日子又和十几年前一样，春节放鞭炮，中秋节点灯笼，元宵节赏灯，端午节看赛龙舟。。。曾有一段时间我远离了这些，现在又回来了。心里终归是知道自己在乎的是什么。	FAVOR
144	春节放鞭炮	放鞭炮跟回不回家过年毛关系，春节放鞭炮是中华民族TMD的几千年的文化传统。大晚上的哪个弱智发起的，装道德卫士，虚伪！种你全家别放鞭炮，放了你全家都是孙子。	FAVOR
145	春节放鞭炮	一个人春节放鞭炮的数量，与他的经济条件和文明程度成反比。	AGAINST
146	春节放鞭炮	我的血液里流淌着空军的情结，充斥与蓝天相通融入的感觉。 你失事的地方，就是静谧的小城茹科夫斯基，在莫斯科郊外，我在那里度过了千禧年的元旦与春节，也就是说度过了举国欢庆的俄罗斯新年和中国的传统新年。大年三十夜里，当华夏子孙都在观看春节晚会、吃饺子、放鞭炮，喜庆祥和过大年之际，	FAVOR
147	春节放鞭炮	#关注2013春运#【家长,莫把隐患带上火车】春节放鞭炮、燃火烛是民族沿袭千年的习俗,可若是携带烟花爆竹坐火车,则会有严重的安全隐患。记者14日从重庆铁路公安处获悉,春节以来,重铁警方通过各火车站“三品”检查仪发现旅客随身携带的烟花爆竹共计5000余响,其中八成由儿童携带。http://t.cn/zYXhIf9	AGAINST
148	春节放鞭炮	建议定量发放爆竹你赞成吗？ 中国人的春节，不放鞭炮没有气氛，放吧既污染空气又噪音。 本人有个想法那就是定量制。 春节期间（包括小年）由社区向每户居民发放一定数量的爆竹。不需要的可以不领。这样既有节日气氛又限制了燃放。 何乐而不为那！赞者顶起。 我在:|健康胡同	FAVOR
